id,produto,url,scraped,data_cadastro
117,cartucho hp 667 original,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=7n9HGtn%2Fv1rhzvHL9uUVeJhUvOVfx1y0Ql9gHkHHWlXJ1b44750mj%2F3xhYtyKqFHShkpgGjF%2BEWJruUrsrMfcbA4WFU6sHV63S1iJN2OKolxkYa6SNzVHPHEQDUVJgdefdLA5n5IPKOq%2B%2Fz7Ca8a4vyZuifX0%2FstTJCY%2FZD7x6q%2F7BSW3lQumcyTMCSropBNVTDB7qMDLPkhXfSqA4Owwt%2Ff%2FUXG%2Bgd1EgeFCu3y8CBSt6rtGx3xUyy8aUGYYyISA8sVo0EUGpMorJfFHoaoUcX7Ap12Ifp3Ncvy9OLOIMShg0F7Iu%2FpcEojkcDfegOQ6gNgW9EpFi0BF24EWrR%2B8ABjQrFSwWUeXVoJt7bYaVyoVNeo%2Fb80v8yBgeApMgcVF1oB9z3zZ4kVQblueVbchZ%2BwoDyxFZxcRPelW%2Bamcm%2FMutKguFE8IzNg%2F6IpUzzLd%2BZCtZKbLS9wK6J1pt3gtU0NfcbdnoTALDlHnHLZbFLBDTVlKpXznMS0fboaWVkf3WxSYC7oaAnIX5iXVSH9xTN0HTq0XhV8b7ay5Vf3wjIC0acgGUVXqtW34%2B141zNSlYXYvBsMCtMjZruWRKWekO8UQcMGoU%2BqdumaWy1tB3WH1R5HnpfFJY0%2F%2FfLN2Ba4xASWlGtMvWd4dnNK6goDEjO%2FAtZ9EhAGmHOdGDQBqAPundcJDpLNnmje5IUxqVu9kX5GLgeI%2BL4pevWXQn4UpCUJrFk%2BcTZMGrArajrDWevYhPH9CFvMCVw6uKaI9z6EGdKNYrszb%2BP7JcpX9hNVDezR7CcPw9d19iV5Tcf7tt%2BnPVuF9p0H2EMM5amzn8GtPsBOeDBNpFGhMy78cbLWZDApyDjV1cly%2FtkV#polycard_client=search-nordic&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB4316298374&sid=search,0,2025-06-16 03:15:07
118,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-5095464962-cartucho-preto-hp-667xl-original-2376-2774-_JM#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB5095464962&sid=search,0,2025-06-16 03:15:07
119,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2606658146-2-cartuchos-hp-667-400-ml-tinta-2376-2774-6476-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB2606658146&sid=search,0,2025-06-16 03:15:08
120,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3512772604-cartucho-tinta-original-hp-667-preto-advantage-2376-2776-_JM#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB3512772604&sid=search,0,2025-06-16 03:15:08
121,cartucho hp 667 original,https://www.mercadolivre.com.br/kit-2x-cartucho-hp-667xl-color-para-2376-2774/p/MLB48094140#polycard_client=search-nordic&searchVariation=MLB48094140&wid=MLB4090818935&position=14&search_layout=grid&type=product&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&sid=search,0,2025-06-16 03:15:08
122,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2864554866-2x-cartucho-tinta-original-hp-667xl-2776-2376-3ym81al-preto-_JM#polycard_client=search-nordic&backend_model=search-backend&position=23&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB2864554866&sid=search,0,2025-06-16 03:15:08
123,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3307578101-kit-2-cartuchos-de-tinta-hp-667-preta-2376-2774-2776-2874-_JM#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB3307578101&sid=search,0,2025-06-16 03:15:08
124,cartucho hp 667 original,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=K%2BDDAYcsi865gRxpSAVDPTl5TgBTfhka6msjElP9kuSqZ9HXRD1%2BE2%2FGYkMIzKkFEfoHPIBmzBzC6chV7dgs2OwrYICTpUJmKOZTYavvfyV9tJJLOHhgLODrjv9Au7zKejCD5hYcfmJNQRzqOUJ%2BHSOkZ5991y6p8sqSncHrrGq4PodMip%2FUuz7lGvMaa6498vBdV1%2F3AeHee0jQb%2FaGgPl86SyyPVtuY1qM4WD7Z%2BEJiJwGnm7Y2dlvr45CiP11V6wx%2FqjlQWkuN9VZWn%2B44Y8jIw1VTRd0OrL822HbAOk2dup1leCLhylmutIh79ozMdskFX51W%2BvXqH1JMbmNRU3EZKAGrqxFcnJ98Gs%2B1Ucs1JuH1XqYh4OGo60wLtkl34rX8kyjAkQRfChadmeb5OfClAaEBroMv807KgT0RSSwJp49mkwyuG6b%2B61OhlyWiDiemlqmKIRSXbqBqPGZEunUmjDkEKUMpismtKdiqZPFaCG228bFncX48AKTJ6lCbLF9Is4qk8oELGcAAoksOjnjML2iK%2F98PatTyj0vin1n6pm6dhp8nx5v%2Fzjd%2Bl792yJRuQxzCggAVkU%2BuqAFZ9F%2FQZ%2Bmvz8rrzYz5y9yYra%2B30sHk30bE9lCa47oGMSRqiCabExNWjKySTmdrednPArjbMy%2F%2BJr1zWkTx5EJudtudXiAvr3lvOv4euBKBesUfDKvh4bDYkcQlEe2XnvY9eDoEUczXpjayyy6H7r6DDitWAo%2F633P2BoNVcCsj0GWlXQNbZaDDStiTLFUeBTgZeeTjSg%2FmXR99K%2F9vYKW807R9A2Y80SsgnPL1sYG5E6NFSh9BLs12OsfgCByL3RhCTW1rWGwLuCBQTppDFE6#polycard_client=search-nordic&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB2813292506&sid=search,0,2025-06-16 03:15:08
125,cartucho hp 667 original,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=SSKjooHYjra6VlrHcms6WseltejGqkD5%2Bj263MZMDeFxJ3U09DAM98gF73pX1cePJbhbvY8OC1ThWPwPte4LYJaoWd5jGbJTm6e%2BprHR0c4XX1E4PUQ4YThOtmu%2Bx5%2FL9h5Rdph2TKZfA5cXQHK2NQJ9XrOB2z6%2BYt940e6ahtbb7t18riSN%2FIWRMVVqbd18NS7Lxnjj1kvRZwsYbvTEwBSK2gQFN%2Fm5MRG9eTozKzgmHtylhhsADcaVL9Sk%2FZ1EDBBVRsG3JuMJD8%2FQyZ%2BSsJOMMjq94ytB1kf1TYnqwwo55qFhGXbNYaCKjdgXa18MpnMaeN5MxFMHXQT2df%2BnlmafTUqQq9KjS70bTTQpShXoR86gnm4EwtiusAwWa1UpJYKB0fFuMAztL84p0vRoCpInDL4XaCFyPVXks89WFLenRwcgLpS7PON9ULegLbSsXTh1qd33FieNvl6ZKlBHFnbOZ9UJuKu0jw7kYaXytahLk6hdRAggG%2FLp1cLUzwgFE6ZBJBWnlRksJQCJW%2BrZB9yXCNZkw920jImsv1W6IzwY%2Fu7BklgARlb%2FPava9Ig3uFnk0RKZ0deD7v2VTdvBtlNljVDxIuhj9rD22pFTalv8T4w0B1uqcxyF6LBu3faTZu9N65zYzOIW54vOdhTaU9GkzXJ6qYsCYb99plzeH6fnp1cFR3m79WV0Oo6UB6e5GDWgrWLlKoipi4qWrZbKm0Mao6E7PUkavQ1VE4kSPFA6WV4JjEePXP37J5%2BbQ55PbKnNNj4BHCHud5aKbKcIrreGFr9thM4EmcZUoJv2%2FXUfq%2BJQGR2S6aepLJcEgq8OkpDL%2BzURpi6fB5NpYqUBH1J8GJTHL4NEipfTaKfhJPjc#polycard_client=search-nordic&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB2864554866&sid=search,0,2025-06-16 03:15:08
126,cartucho hp 667 original,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=58CD07SxNXcCq%2B8jneI5%2F2prRmkB4%2Bwq3Ht6RT%2FYCI6c8b1Bkx2MEMjAK%2Fyat5Tt0YKaHKl0U48SA5m5QkhMFfN8opOem%2B232RmjR8or1115AKcx6BsQiJqn%2BWFc4NTKK7mcAc%2FEJVBc%2F71RSk%2BmTlT%2BN3Eeuyhqe41FvknCJZvimlyQFGpYH6rqQU%2F7%2BhfGhEetdipn6K2SZ%2BZuEEliOlnvHpmDyv6Z%2B2cMNuANcMQjU4Qvj4gyQVJDz%2Br52F%2FadANnVOXY41T8agGu8BtK75FLgo89cp%2Bdgv60ikDZJOgrJc8S1mdeLDtxY8YOUl4DYc%2BSxUdSOpcA3HWc8eBx9pPbJ1gJinpRi30cMkGF2Bk2E7cP9us%2FkgTgD6XYUjmr9DB8G53GuDDdep89rpQlJ%2BBMdvtOlVfmW4%2B9diOx%2FqlCTjFlW3j3HPgfuK95q8VttZt811hQuo9%2FcdX5dzpyo13y1ZwslkEzS0w9ssLGewint9uudTYe2XK64zUcJ7nA5nZu07AjQG2j6AWQIDGOie%2F6718INJiulqP0TMIo4iiZr98EyrEaJ5lA0ozUPSviTVIy2AIV8v3SHiOhJwo5sRRLz2E5YYsLK9l1lX%2BW5igmLeW05KnJc%2BeYwUzM%2FzF3brwnGU6ZELkP2%2BsRpNGy7SOsCWJgg705C%2BD8E0rpL1QqaEOiL62qqVM2CDRP%2F7S9qUBPSXYM%2BspokBoiuauWhUUXLMAsc%2FY99VwNyaOd%2BMHLIIKLgNccZTaYP0n08V1QBZXEXcFxU62CfwkQJ7qDMRlxS9n5H0IhfIHmFR%2F9A2FTxC7ZPjLH%2FJHWS1s68X%2BfP%2BRyNUHkAJQm9E%2FEoeZ%2BZODUUZyqRrD5Dp4lrP4fpg%3D%3D#polycard_client=search-nordic&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB1811522468&sid=search,0,2025-06-16 03:15:08
127,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2685013441-cartucho-667-hp-preto-original-1275-2374-2376-2775-6476-_JM#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB2685013441&sid=search,0,2025-06-16 03:15:08
128,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3365389109-cartucho-hp-667-3ym79al-preto-original-lacrado-garantia-hp-_JM#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB3365389109&sid=search,0,2025-06-16 03:15:08
129,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-4284992510-cartucho-tinta-original-hp-667-colorido-advantage-2376-2776-_JM#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB4284992510&sid=search,0,2025-06-16 03:15:08
130,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2813292506-cartucho-tinta-original-hp-667xl-2776-2774-6476-colorido-_JM#polycard_client=search-nordic&backend_model=search-backend&position=28&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB2813292506&sid=search,0,2025-06-16 03:15:08
131,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3389966487-kit-cartucho-original-hp-667-2-pretos-e-1-color-2300-2700-_JM#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB3389966487&sid=search,0,2025-06-16 03:15:08
132,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3351832009-cartucho-hp-deskjet-667-3ym78ab-original-2ml-de-tinta-color-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB3351832009&sid=search,0,2025-06-16 03:15:08
133,cartucho hp 667 original,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=B07XYlVVZjzZL6tNqn3YGhoqt3yk8Dp34uh2QKfpoVM%2BPgNwpJMnW8gVsn1xH%2BR040p1%2BKnuqyEgn9uOPuzlVS%2Bl26JSeyxXlQ5Eiv8NrCT%2BnlCDt%2FiBSvfMIPTtG6sf5Rw0iU0Ziz4L87KHTS35fJXXCmdA5bXroPHkcm5tWsHOB2jH34l7k2gmaU7XyrRjN9YhSG2%2F9dfiKYO5%2BSAmtKL3fE8ggoYq%2FsNwAvwlw1jVcJJ3K2oUVOy5XQ4E0GLGSu%2FO0RiprjLiZQdm8%2BSU1RSPQzEPPKNHsDt%2B4A9wvS5vFl0qYmR%2BIPl0m%2FUiD%2F%2BmVXWOWHDilYIeKkyP4L4EeO1z2Yf68Prbkts7Ps7Gd%2B78z5BJkcCt8kWGU3Y%2BMcGcLXs4s1Ca1f%2BiRY1Jfc3D6oaQySS0%2BnZx9nhKqLf4i9qYBmP5t40B1NMZ8Lrl3mqyL0V3cmGlwyzVaSojhIpa%2FAfWEB0lmETlzgOZoEUV8%2BIaxC2%2F3Ddoi0K8O8zTARx00I1UMaXnNdlu3gxRmGNrpZOYaE11GFwVqIoPXMTB7eztv%2Fup3k9ZU%2FiP%2BwOpLoCW2tBcouODhgArhqf78boawusOrggE2%2BtZmb1I%2Bf59tLe1cMdglBpwgKBIS3GPd49a0fOh6cBfmP%2BjpbVYFHxwOtp73EPKKd%2FIWoi7n%2BOmEGRabEG6ZFS7nDkd7DeDnwlAE%2FUkoCfU3Ho8JTuizZN0X9LNN%2BemTg%2FOWeIYRBNTEIkEUXpWjeyMGR3wIo%2BskGhjD1FkNs64IJBCP0SwQx7VWQIbjeidoCx9PktUM9gmICvEDiDUc7OELJ%2BQEzWiQKrTJVBbHbn1Vkjs8l3ujcmvaDimRXxdPUG0rigdE1CHXQ%3D%3D#polycard_client=search-nordic&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB1807118313&sid=search,0,2025-06-16 03:15:08
134,cartucho hp 667 original,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=eyXmWBmzNIJ8Qe7RxnDVxsz%2FaRl0BgQ%2Fvebw4jqHxPzMSU6JDkCwNNvDNmVIvMhNUjjiUcdHWxSNtMNxu2MF2VapfeSwm%2Bb2lfG4knuN1%2FID5gqGbuYpTAHhECzwcIZq5zr4%2FCTRpJlNkwVk0O9cz0xxqdg0GPi9edB5yXen16BPY%2B95dJDztsz8xV8MraASJRV6PYHhtoBcRrjHO10uSy0%2F0ENB8p6wkrigjZcDh2FQz9DQTf2IFmzh2v%2BSN16RENNR4Uio3h76k4%2F6PctXQheTBhYTX8FGCnMv%2B%2F%2BbShkacKSbLcYUlRubchPUdbHDb20%2B2UdrSUphkBwsmWzpfybXZC3LEHSK6o8UxZBBuf1f4avf9UYfhlc%2BM%2B2kSnoUOnq7xHWaDATk03q%2F3t7fyyb7t0gm83%2BdIl8zHe5%2BQLnncyyP5qiNn0pV160EqcJ6k5GRMxWlQHk%2BzGBxaR5ZyowTaBZ7LKZ8GMdOQ46w1QSYebq%2Bufy6QJ2RrbuMLv2K96fkn6DrIu9eMVsckNaAMQNyPBDA9eS52YtsS12j8sQkRCBlYjeDFJ0jsp5Mz591YfuPltQNEQzBYbz1%2FVrjQg%2FmQ1pnUNZ19AGwiMpYLW%2BiLSGoNzO2SJAhEw%2FZP0MfamyI7wBin%2BAOgF%2FnBzhX2ziIrOEgVxPApFlR3DcPi6QXOwqtaLE2BcR3XKfWOrqdcFTrD9wrJRjMlwLCFpV0d1gKb6SUXHn2jkOKHtQmGOfHfB%2BnWTIAjF%2Fj5UZQF19hlGewcGW9QKsVuVWre%2FN60QBa0nPq8c1K39fr7E9yk4wfbR33sv9mJJJrBocFZ6HNlGiPo2MJwXQlbCcI0M6Mhply39Qln%2FmRfWRZWx7X#polycard_client=search-nordic&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB3593038716&sid=search,0,2025-06-16 03:15:08
135,cartucho hp 667 original,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=Y1NAlE6fO5iet%2BGYU0UQniwB2VkcONk3p7nRo3xFxE3Atn6ASB93vNWiTsQirVFg6Z%2FHiEYRxgZpIaztOApPgo9Z6ID7bk4cPzLR%2FjgOLvomcnu%2F2NaVgpLqKA9IckLTU3JUecZsp8K53iASkwtjCSNJAZC%2FMFBUIXdZHI9iQD0%2BhTTd3pWSTiHuS3N6js%2FjAmKeuJdPsaqhmOoF4%2BdHoH6fKAFOEUw4G6KwLLfRm5oE6AInKGQZ6MJCujJ%2F0BemBy144vtAdlXBfUyhGzb%2BnqK8%2FaS3CMP8eJ%2Fl4IFQho4GE7seu4u0DHYepJu7%2FTBzFXCLmZyz5ZDXLzzno0X%2B0wHD%2Bt2rNGPB4K%2BBz%2Fm3tLjR6%2BwFHueJ1TJnRl2O%2BvreshrUQPTA78XH2NaLaKvMPbsm8kLZGiVeR7yDJkO5xFV7QYrL5dlcmplSfnVGNw1wNaz5nDQY1tWiA4eLrZAGiofJLO%2FAC2qH%2F0JVtDLWUfUciXoE4jPkAnWP8rqRj5YGb83m361Fbw3ZoYGyLbayGhcwrtDgtGU8DfAbvn3JERb%2FoGLDaX%2F9FzVHy29pBBpGfTcHNCGFcF7Uj%2BCvfQwQH%2FcIUp1fHX0tHT8JG9ocyRJFkK2YIqpJKupW8FPH382z%2FCzc6kCSMgQxWeafjOF%2Bw1FqENA59t5yB2sUyQCF2xc9sQdJS0lgPoKnKxNNo5TcBs99QN5WP1tMKePOZZBp51crHcLK%2B7Q17WddlGuOXKFGDSBiduKIh93JBpVK42LfmoWyklFULfRP7SKeidRKgdPTgD6J2qkFykhNuVr7Qc%2FWazdZGhKBWZZlFSq0DZqa27e%2Fp9fPv6PRd3Ry0v5fmC47mxdA4POY%2B77pZh9eyg%3D%3D#polycard_client=search-nordic&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB2813311538&sid=search,0,2025-06-16 03:15:08
136,cartucho hp 667 original,https://www.mercadolivre.com.br/cartucho-hp-667xl-preto-e-color-02-preto-e-01-colorido/p/MLB38632061#polycard_client=search-nordic&searchVariation=MLB38632061&wid=MLB4090776377&position=5&search_layout=grid&type=product&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&sid=search,0,2025-06-16 03:15:08
137,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-4037504450-tinta-hp-667-preto-cartucho-original-para-1200-2300-2700-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB4037504450&sid=search,0,2025-06-16 03:15:08
138,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1893439401-kit-2-cartucho-hp-667-preto-3ym79al-original-2776-2376-6476-_JM#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB1893439401&sid=search,0,2025-06-16 03:15:08
139,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-5377910872-kit-2-cartucho-hp-667-preto-e-color-hp-deskjet-2376-2874-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB5377910872&sid=search,0,2025-06-16 03:15:08
140,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-5341144830-cartucho-de-tinta-original-hp-667-preto-2ml-colorido-2ml-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB5341144830&sid=search,0,2025-06-16 03:15:08
141,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1865574018-kit-cartucho-hp-667-preto-cartucho-hp-667-color-original-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB1865574018&sid=search,0,2025-06-16 03:15:08
142,cartucho hp 667 original,https://www.mercadolivre.com.br/kit-de-cartucho-de-tinta-preto-e-tricolor-hp-667-ink-advantage/p/MLB37201396#polycard_client=search-nordic&searchVariation=MLB37201396&wid=MLB3940454909&position=16&search_layout=grid&type=product&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&sid=search,0,2025-06-16 03:15:08
143,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2220453541-cartucho-hp-667-preto-original-hp-3ym79ab-2376-2776-6476-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB2220453541&sid=search,0,2025-06-16 03:15:08
144,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2788424949-combo-cartuchos-hp-667-2-preto-1-color2376-2774-2776-6476-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB2788424949&sid=search,0,2025-06-16 03:15:08
145,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2685000672-cartucho-hp-667-preto-cartucho-hp-667-colorido-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB2685000672&sid=search,0,2025-06-16 03:15:08
146,cartucho hp 667 original,https://www.mercadolivre.com.br/cartucho-hp-667-preto-original-3ym79ab/up/MLBU1738431375#polycard_client=search-nordic&searchVariation=MLBU1738431375&wid=MLB3763558239&position=8&search_layout=grid&type=product&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&sid=search,0,2025-06-16 03:15:08
147,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3670308692-kit-com-2-cartuchos-hp-667-color-original-envio-imediato-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB3670308692&sid=search,0,2025-06-16 03:15:08
148,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3837333214-cartucho-hp-667-preto-cartucho-hp-667-colorido-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB3837333214&sid=search,0,2025-06-16 03:15:08
149,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3351672587-cartucho-hp-667-color-deskjet-ink-advantage-2375-original-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB3351672587&sid=search,0,2025-06-16 03:15:08
150,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2220064875-kit-cartucho-hp-667-preto-667-colorido-original-2376-2776-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB2220064875&sid=search,0,2025-06-16 03:15:08
151,cartucho hp 667 original,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667xl-cor-colorido-do-85-ml/p/MLB36869988#polycard_client=search-nordic&searchVariation=MLB36869988&wid=MLB5167347044&position=9&search_layout=grid&type=product&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&sid=search,0,2025-06-16 03:15:08
152,cartucho hp 667 original,https://www.mercadolivre.com.br/cartucho-hp-667-colorido-original-3ym78ab/up/MLBU1738430643#polycard_client=search-nordic&searchVariation=MLBU1738430643&wid=MLB3763623649&position=7&search_layout=grid&type=product&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&sid=search,0,2025-06-16 03:15:08
153,cartucho hp 667 original,https://www.mercadolivre.com.br/kit--de-cartuchos-originais-hp-667-xl-black--color/up/MLBU778849052#polycard_client=search-nordic&searchVariation=MLBU778849052&wid=MLB4376130352&position=6&search_layout=grid&type=product&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&sid=search,0,2025-06-16 03:15:08
154,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2966263923-kit-cartucho-hp-667xl-original-pretocolor-para-2376-2774-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB2966263923&sid=search,0,2025-06-16 03:15:08
155,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1807118313-kit-cartuchos-hp-667-preto-color-1275-2376-2775-2776-6476-_JM#polycard_client=search-nordic&backend_model=search-backend&position=44&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB1807118313&sid=search,0,2025-06-16 03:15:08
156,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3729435692-cartucho-hp-667-color-deskjet-ink-advantage-2776-original-_JM#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB3729435692&sid=search,0,2025-06-16 03:15:08
157,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1852251485-kit-cartucho-tinta-original-hp-667xl-2776-preto-e-colorido-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB1852251485&sid=search,0,2025-06-16 03:15:08
158,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2685030791-cartucho-hp-667-preto-original-para-2774-2775-2776-2777-2376-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB2685030791&sid=search,0,2025-06-16 03:15:08
159,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1889706315-kit-2-cartuchos-hp-667-preto-2-hp-667-color-2376-2776-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB1889706315&sid=search,0,2025-06-16 03:15:08
160,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-2965272198-kit-cartucho-hp-667-preto-667-colorido-original-2376-2776-_JM#polycard_client=search-nordic&position=49&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB2965272198&sid=search,0,2025-06-16 03:15:08
161,cartucho hp 667 original,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667xl-8ml-colorido-advantage/p/MLB36752167#polycard_client=search-nordic&searchVariation=MLB36752167&wid=MLB5314640792&position=15&search_layout=grid&type=product&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&sid=search,0,2025-06-16 03:15:08
162,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3729669490-cartucho-de-tinta-hp-667-3ym78ab-color-impressora-deskejet-_JM#polycard_client=search-nordic&position=50&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB3729669490&sid=search,0,2025-06-16 03:15:09
163,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-1961121127-cartucho-hp-667-preto-original-_JM#polycard_client=search-nordic&position=51&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB1961121127&sid=search,0,2025-06-16 03:15:09
164,cartucho hp 667 original,https://produto.mercadolivre.com.br/MLB-3837311426-cartucho-de-tinta-hp-667-preto-e-colorido-advantage-original-_JM#polycard_client=search-nordic&position=52&search_layout=grid&type=item&tracking_id=e0c7894c-4a86-4a84-b557-298f3054276b&wid=MLB3837311426&sid=search,0,2025-06-16 03:15:09
